PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_DATE,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID,LONGITUDE,LATITUDE
None,,1,2030,2016,ADA_APSPt_163,1471890568000,1719520978000,,{B5C3A6C7-20D8-46DF-97A1-1F21CC6B63E5},163,-76.98358939592138,38.88769643584128
None,,5,2030,2016,ADA_APSPt_164,1471387906000,1719520978000,,{EDCE2ED4-DF66-4236-A271-8376811C6C1B},164,-76.95753284072154,38.868219578407995
None,,1,2030,2016,ADA_APSPt_165,1471623932000,1719520978000,,{2F493432-13FE-4F71-8F64-342CD9DF6847},165,-77.00666271337964,38.91267298970185
None,,1,2030,2016,ADA_APSPt_166,1472060709000,1719520978000,,{84551469-7F5D-4CB2-86DC-036E30CA1B7A},166,-76.9771053978665,38.89319375855009
None,,1,2030,2016,ADA_APSPt_167,1471628227000,1719520978000,,{564E393A-643B-4048-95ED-6AA1A3A06E19},167,-77.00357901082918,38.89368156650924
None,,1,2030,2016,ADA_APSPt_168,1470772421000,1719520978000,,{DEC07222-9BA7-42B1-8126-E6B5AFB5CFBD},168,-76.98514218337773,38.84560393275017
None,,1,2030,2016,ADA_APSPt_169,1471536375000,1719520978000,,{3E7571A9-042D-4005-9988-5A631C156BAF},169,-77.02407399606233,38.91418282824914
None,,1,2030,2016,ADA_APSPt_170,1474013990000,1719520978000,,{0FB8B956-E799-49BB-B900-C9C1BB4775AD},170,-77.01632368547715,38.89843283094307
None,,1,2030,2016,ADA_APSPt_171,1471976746000,1719520978000,,{2A3E7818-BCEE-475D-BDF7-7FF7E4BDB317},171,-77.00214497458069,38.914885800596494
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_172,1471551227000,1719520978000,,{D63D695C-8ED3-4E5A-8C5C-864FF4A21487},172,-77.00337634092827,38.908231994279085
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_173,1471502045000,1719520978000,,{4B4874AD-CE84-4B3C-A893-FB9511895192},173,-77.00599056626201,38.9023989105535
None,,1,2030,2016,ADA_APSPt_174,1472195688000,1719520978000,,{01C8F388-6E35-49AC-B175-950BA7BB73D9},174,-77.00810198323927,38.887732880429745
None,,1,2030,2016,ADA_APSPt_175,1471994973000,1719520978000,,{207B2873-590B-4FCC-8C8F-9FFFB294123C},175,-77.05470465840227,38.923276662127925
None,,1,2030,2016,ADA_APSPt_176,1471488334000,1719520978000,,{427A68BF-E117-4EAA-B746-74E18B6BF9F4},176,-76.97758763325055,38.917392945481275
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_177,1473874138000,1719520978000,,{6A245BB9-993B-46C8-8057-BB0AC0AB860C},177,-77.04185298521429,38.90651213106354
None,,1,2030,2016,ADA_APSPt_178,1471543324000,1719520978000,,{C9B95313-5F96-4AAE-BED2-0E308E58025E},178,-76.99142805647135,38.89197214504987
None,,1,2030,2016,ADA_APSPt_179,1472600270000,1719520978000,,{65943C80-861B-439A-8DF7-411633D7149E},179,-76.9943320877121,38.86204485751341
None,,1,2030,2016,ADA_APSPt_180,,1719520978000,,{FB58F8DE-6A97-4825-9FAD-5A3F990E1202},180,-77.02407677232976,38.911408815754015
None,,1,2030,2016,ADA_APSPt_181,1473710940000,1719520978000,,{AAB4B4B8-B926-401C-8C32-7493C5AF2AA8},181,-77.02283976369773,38.927173369470715
None,,1,2030,2016,ADA_APSPt_182,,1719520978000,,{4DC94282-C69B-4E97-AED6-95068878D159},182,-77.02874720797293,38.90958512067883
None,,1,2030,2016,ADA_APSPt_183,1471045567000,1719520978000,,{9C2B58D0-B05B-4C8E-BCB8-836A1B781050},183,-76.99138762570449,38.90012047638907
None,,1,2030,2016,ADA_APSPt_184,1472671983000,1719520978000,,{7AFED6D0-3BEA-47D0-AC79-6C4CF7E7137E},184,-77.03662233739286,38.91415198808413
None,,1,2030,2016,ADA_APSPt_185,1471890720000,1719520978000,,{4F28435A-64BD-4CFD-85BE-806B66FD18B0},185,-76.98349487192047,38.88697835099012
None,,1,2030,2016,ADA_APSPt_186,1470689164000,1719520978000,,{42D31839-4668-4A2B-9729-11C93FD037D0},186,-77.03666267754915,38.927229621418874
None,,1,2030,2016,ADA_APSPt_187,1471588040000,1719520978000,,{E3460B4B-BE86-4378-B007-B95584306465},187,-76.99386323441223,38.90257896040406
None,,1,2030,2016,ADA_APSPt_188,1471629161000,1719520978000,,{5E3589AB-CAF3-4EE4-A135-E9BC88767B2F},188,-77.00738243468199,38.916236947116076
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_189,,1719520978000,,{A2B97481-BF41-411A-82B6-38B14514EB7B},189,-77.02640439584859,38.94600217193925
None,,1,2030,2016,ADA_APSPt_190,1470773140000,1719520978000,,{92C15625-EFD9-491A-91E0-68C1CF3E034A},190,-77.02810052599246,38.9319376171169
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_191,1470948150000,1719520978000,,{9CB478D6-9C81-47BD-8758-F578F539E107},191,-76.97405520012202,38.93357578965017
None,,1,2030,2016,ADA_APSPt_192,1470856489000,1719520978000,,{1811B43F-EF17-4D58-B068-263D58C6A292},192,-77.01525237278918,38.95703086888978
None,,1,2030,2016,ADA_APSPt_193,1473927770000,1719520978000,,{AC632CBC-2292-4389-9287-F816FB10BC89},193,-77.0260779934197,38.89968664426798
None,,1,2030,2016,ADA_APSPt_194,1470339797000,1719520978000,,{A81E887C-FC6D-4B70-9B44-6D0B8D758106},194,-77.02271702066841,38.924775468396916
None,,1,2030,2016,ADA_APSPt_195,,1719520978000,,{E653DFE1-0210-49DB-BB06-E8E673C84435},195,-77.02915441306308,38.91023632038749
None,,1,2030,2016,ADA_APSPt_196,,1719520978000,,{DFB919D5-02C9-4070-B4EF-71AB7AC30ED7},196,-77.03208741590846,38.91104171914526
None,,1,2030,2016,ADA_APSPt_197,1471538572000,1719520978000,,{45A61E8D-7F6A-44A6-9D6A-D62A7C83F234},197,-77.01807971263112,38.91415956907237
None,,1,2030,2016,ADA_APSPt_198,1471883070000,1719520978000,,{B644F752-8D26-4A00-9C19-2AFFFD91BAC5},198,-77.00865234598035,38.911810604355225
None,,1,2030,2016,ADA_APSPt_199,1471064460000,1719520978000,,{CE8DE649-F94E-4503-A27A-1AB0C46776E3},199,-77.00083524871796,38.836361197445896
None,,1,2030,2016,ADA_APSPt_200,1473191976000,1719520978000,,{F0104C1C-9EC5-4B64-A855-0F46D3751326},200,-77.02950277678111,38.91563153205052
None,,1,2030,2016,ADA_APSPt_201,1471292781000,1719520978000,,{27B8D89D-FE3F-4E86-A1A4-B26480BFD4CA},201,-77.02004157186225,38.905602436138814
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_202,1472508299000,1719520978000,,{4A43DFEA-7AB0-428E-989F-6EAF8638408E},202,-77.10660157934691,38.93588567189602
None,,1,2030,2016,ADA_APSPt_203,1472201655000,1719520978000,,{CE2DC6C2-1303-4B39-B84C-20EB3F9BFDFA},203,-76.99604810951669,38.92566433033864
None,,1,2030,2016,ADA_APSPt_204,1471378262000,1719520978000,,{4B6C87D2-107E-4ED3-9642-A4D1C945337F},204,-76.97907745364952,38.9254968444905
None,,1,2030,2016,ADA_APSPt_205,1471644298000,1719520978000,,{C6BDAC7C-616E-43F7-A091-CE197C35C97C},205,-76.98692912212616,38.89367673028154
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_206,1473540392000,1719520978000,,{2BEE3E31-854D-4545-B8A2-6731AEB29107},206,-77.05149031667605,38.90317400015352
None,,1,2030,2016,ADA_APSPt_207,,1719520978000,,{22EA912B-B994-42C7-B2A5-05C798AEE3BE},207,-77.04174096837708,38.91662865853146
None,,1,2030,2016,ADA_APSPt_208,1470877831000,1719520978000,,{729D3A5D-753E-4765-9EC1-DB26811FDBDB},208,-77.0355393367991,38.926250999515624
None,,1,2030,2016,ADA_APSPt_209,1473964083000,1719520978000,,{7FDC3D32-5C0C-4594-9CDB-D8726F0B3C17},209,-77.02795095274097,38.90379663565461
None,,1,2030,2016,ADA_APSPt_210,1513108380000,1719520978000,,{B5EB6246-0EDF-45EC-BDC2-789E30EF91E9},210,-76.9962407519196,38.952032039120795
None,,1,2030,2016,ADA_APSPt_211,1473708990000,1719520978000,,{01048956-5776-428D-B4E0-6E9EA0E607AE},211,-77.04332553234784,38.895906629338405
None,,1,2030,2016,ADA_APSPt_212,1471293430000,1719520978000,,{3D0CD34D-CF53-4711-AAD2-F46A1BE87632},212,-77.02005029562578,38.90729508019418
None,,1,2030,2016,ADA_APSPt_213,,1719520978000,,{CB8AB103-C538-49D8-8364-FC52A5AE8D2A},213,-77.02610990235327,38.91087365287661
None,,1,2030,2016,ADA_APSPt_214,1471306460000,1719520978000,,{308F750A-3C91-44D8-9EB3-0DADD537AD7B},214,-77.01730312943964,38.91266071263992
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_215,1472227887000,1719520978000,,{02D08305-47E3-41DA-B384-88659FF1B908},215,-76.97890162936257,38.90573822015749
None,,1,2030,2016,ADA_APSPt_216,1473892993000,1719520978000,,{6E699E3B-CAD3-428B-956A-10F0FEA40445},216,-77.04178781323996,38.91118278044831
None,,1,2030,2016,ADA_APSPt_217,1470248849000,1719520978000,,{84679A48-6CE1-4D91-8E74-952A0011EBCF},217,-77.07512134775759,38.96391561706284
None,,1,2030,2016,ADA_APSPt_218,1472234264000,1719520978000,,{ABB4BA6A-E484-4723-A061-C2CCA62BCE16},218,-77.01167081567,38.897292261242555
None,,1,2030,2016,ADA_APSPt_219,1471023948000,1719520978000,,{A40FA602-C7B3-49FA-A7BC-10136529333B},219,-77.03168459474406,38.90641571157209
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_220,,1719520978000,,{083B8320-77D5-42CC-A753-FD9EF7CAB369},220,-77.00906005524838,38.871910467979916
None,,1,2030,2016,ADA_APSPt_221,1471535802000,1719520978000,,{D85FB8AF-BFCE-404E-ABE0-38BA13635134},221,-77.02162143727861,38.939949359318085
None,,1,2030,2016,ADA_APSPt_222,1472856302000,1719520978000,,{157F1BCE-F226-4FDD-ABE0-27BD89B5BD48},222,-77.01745384701783,38.88636362824322
None,,1,2030,2016,ADA_APSPt_223,1473893495000,1719520978000,,{986D1218-D535-49F5-9DFC-205244D9F0AB},223,-77.03860020225876,38.901460629800624
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_224,1470857202000,1719520978000,,{67447777-72C4-4E53-9AF2-ED73112DFDA7},224,-77.01355656403322,38.956189733851694
None,,1,2030,2016,ADA_APSPt_225,1472506441000,1719520978000,,{10563DEA-8ED6-43AD-9A6F-754E7D66B004},225,-76.95737178508314,38.86236060565726
None,,1,2030,2016,ADA_APSPt_226,1470677201000,1719520978000,,{0C49D544-C97D-4173-BBF8-9DDFC9791534},226,-77.032089378234,38.91819360938247
None,,1,2030,2016,ADA_APSPt_227,1473719140000,1719520978000,,{407603D9-69A6-4D7B-BE68-7A54BD2D873C},227,-77.04149737525606,38.91787357259971
None,,5,2030,2016,ADA_APSPt_228,1470772674000,1719520978000,,{9C4649E8-D6E0-4951-B810-F2E1D3B97408},228,-77.02963264845319,38.93079952981707
None,,1,2030,2016,ADA_APSPt_229,1473933550000,1719520978000,,{932332E6-3A1B-4A07-A49D-C73C10B5D724},229,-77.024070759594,38.900764690310645
None,,1,2030,2016,ADA_APSPt_230,1470336809000,1719520978000,,{E1DF716E-DCD9-46B0-940B-E94704BFE746},230,-76.93137723476676,38.91025700232089
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_231,1473282958000,1719520978000,,{981B5499-A753-4CD5-9E5A-1F8E4D335145},231,-76.96970975419364,38.89755334501384
None,,1,2030,2016,ADA_APSPt_232,1471019428000,1719520978000,,{A983602E-F972-4256-A840-9EE9F00D1BE6},232,-77.0092469846421,38.91692350973946
None,,1,2030,2016,ADA_APSPt_233,1470691361000,1719520978000,,{9ADCEF23-A5C9-45EE-9A64-D1A45A92EBF1},233,-77.02624133920244,38.929869366758744
None,,1,2030,2016,ADA_APSPt_234,1472101865000,1719520978000,,{55443522-F85E-4862-BAAA-0B483DF21075},234,-77.0019113740773,38.88330646504343
,,5,2030,2016,ADA_APSPt_235,1471410561000,1719520978000,,{6404550F-B255-4EF8-8631-D9B173E86C49},235,-77.11849505791648,39.0707324168857
None,,1,2030,2016,ADA_APSPt_236,1470352078000,1719520978000,,{D2777921-C2E3-4731-B120-3A15DB2A1080},236,-77.03282322384145,38.94178182424851
None,,1,2030,2016,ADA_APSPt_237,1471497382000,1719520978000,,{50CB9E8F-6D37-4B47-A347-31C3D5B44524},237,-77.01633016128719,38.903681971840925
None,,1,2030,2016,ADA_APSPt_238,1473720856000,1719520978000,,{507AC353-1E57-4FC6-8F08-F192E8EB9A48},238,-77.04159821544158,38.91269973394926
None,,1,2030,2016,ADA_APSPt_239,1471303280000,1719520978000,,{1FF4D644-0CE6-4C8F-B3EB-DF3AAA2CD2B5},239,-77.00044531918851,38.89727372962945
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_240,,1719520978000,,{07DEB13E-8ADB-4789-B4AE-6DC8DBE0B282},240,-77.03650195865085,38.96292812378212
None,,1,2030,2016,ADA_APSPt_241,1470947644000,1719520978000,,{997DB7ED-1CB8-47DE-A4DB-77BEED3CF0CE},241,-77.0363671884367,38.92619003956785
None,,1,2030,2016,ADA_APSPt_242,1473708417000,1719520978000,,{1134BE3F-C93C-46DC-A423-08828D206A18},242,-77.04160089910411,38.89617959274083
None,,1,2030,2016,ADA_APSPt_243,1471459714000,1719520978000,,{973129F4-2E7C-4B92-ACF8-6315B79DE69D},243,-76.9938645969895,38.89598342196536
None,,1,2030,2016,ADA_APSPt_244,1471558308000,1719520978000,,{5BC620BD-8BB2-400C-8FF5-57315A08921D},244,-76.98819576222908,38.89353222312077
None,,1,2030,2016,ADA_APSPt_245,1472246396000,1719520978000,,{BFE149A7-0681-4894-8FA3-6FFF9FF87898},245,-76.96580016362142,38.87585883333683
None,,1,2030,2016,ADA_APSPt_246,1472507536000,1719520978000,,{20A753B4-2C8E-455F-A5A6-751908A9AC50},246,-77.07315173912788,38.92261359487505
,,5,2030,2016,ADA_APSPt_247,1470861134000,1719520978000,,{558753EB-8D02-451B-A572-7645B778A9D5},247,-76.93666696893207,38.90267116977593
None,,1,2030,2016,ADA_APSPt_248,,1719520978000,,{F7F9396B-DFA4-4430-8539-6A205030CB72},248,-77.03037113708886,38.90941248286274
None,,1,2030,2016,ADA_APSPt_249,1470688956000,1719520978000,,{BB6487D7-52E7-449D-B87A-741F97EE7676},249,-77.02343318902707,38.92913091987851
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_250,1470261782000,1719520978000,,{10DF9664-E3F7-4E95-A138-2D319CC6ECA7},250,-77.07362122020778,38.95241977428249
None,,1,2030,2016,ADA_APSPt_251,1470261012000,1719520978000,,{707C3587-FC6F-4BA5-9ADB-CB4F2642DAF9},251,-77.07056505948208,38.955974707671004
None,,1,2030,2016,ADA_APSPt_252,1471022332000,1719520978000,,{18977CB5-D875-4374-98FF-701676C93DFB},252,-77.02975474692519,38.90558224030105
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_253,,1719520978000,,{55A67328-70D0-4D69-9E8D-0E972453E3BE},253,-76.95832683316239,38.868554362962946
None,,1,2030,2016,ADA_APSPt_254,1470249224000,1719520978000,,{DF3BD87B-2A8A-47C2-B6B7-49F34CFEE23F},254,-77.07488925346117,38.96405060780362
None,,1,2030,2016,ADA_APSPt_255,1473368116000,1719520978000,,{5934BE2C-759E-4599-8536-050CA2B721DE},255,-77.04358446742796,38.893388057629856
None,,1,2030,2016,ADA_APSPt_256,1471565230000,1719520978000,,{FE55A4F4-3717-44AE-9FFC-27A87AFCCA3D},256,-76.98544535817125,38.90036188517928
None,,1,2030,2016,ADA_APSPt_257,1471047641000,1719520978000,,{C884D045-F702-441A-BA47-F2E8ACCF6629},257,-77.0089284328975,38.8994967359806
None,,1,2030,2016,ADA_APSPt_258,,1719520978000,,{CEAAE295-25B7-49AE-95B9-C58BE81D8FAE},258,-77.0060920832993,38.87637955270893
None,,1,2030,2016,ADA_APSPt_259,1473959628000,1719520978000,,{6933AB3A-1D1E-4BBD-91C4-00CB523B6F29},259,-77.0322720258097,38.90508676667905
None,,1,2030,2016,ADA_APSPt_260,1471408750000,1719520978000,,{44719F53-706E-4112-BB8E-517FF0A6B9C5},260,-77.00609442998089,38.90824445972001
None,,1,2030,2016,ADA_APSPt_261,1470773768000,1719520978000,,{C5E2ADF0-0855-49CC-BFBC-073E2C72B2DB},261,-77.02979874200248,38.932255777048965
None,,1,2030,2016,ADA_APSPt_262,1470765834000,1719520978000,,{9245123F-03E0-4692-8BD4-8A6288F878CC},262,-76.99755117578503,38.84323759951182
None,,1,2030,2016,ADA_APSPt_263,1471555302000,1719520978000,,{334A9719-3A11-4214-A997-E46214E344D0},263,-76.9884493385779,38.898190539009114
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_264,1472193889000,1719520978000,,{9DFBD635-7873-4BEC-B00C-2E6144416533},264,-76.99608690848835,38.93250614026109
None,,1,2030,2016,ADA_APSPt_265,1471984118000,1719520978000,,{53D0E7E0-5376-4989-836E-B7CF0B63AD0A},265,-77.07686484973392,38.931478162814074
None,,1,2030,2016,ADA_APSPt_266,1471648931000,1719520978000,,{83BD35AA-91DE-418B-B2D6-BF548EF02BA3},266,-76.98371844599629,38.892286723463826
None,,1,2030,2016,ADA_APSPt_267,1471293760000,1719520978000,,{5A398588-852A-4F68-A287-1EF94D348B6F},267,-76.97208850091674,38.92563640782828
None,,1,2030,2016,ADA_APSPt_268,1471883031000,1719520978000,,{AF1558D5-6963-4B38-BDE3-25EFF5820761},268,-77.00880249610968,38.91193607752561
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_269,,1719520978000,,{9963C509-FC5B-4851-9C1B-B82EB7755D4C},269,-76.96116524658267,38.87867253163002
None,,1,2030,2016,ADA_APSPt_270,1471887870000,1719520978000,,{35664924-B81A-4AA2-A708-28DFAEF08636},270,-77.01203147994654,38.9155041643254
None,,1,2030,2016,ADA_APSPt_271,1480973036000,1719520978000,,{0DFD5B85-4EB0-4FF6-AE1D-698767075AB7},271,-77.00431203966883,38.840511985004184
None,,1,2030,2016,ADA_APSPt_272,1473710384000,1719520978000,,{930433E0-A9D1-4E8B-9BBF-A9BC656FB6A9},272,-77.03961971932534,38.89548962886624
None,,1,2030,2016,ADA_APSPt_273,1473888696000,1719520978000,,{A7455781-D6BC-4BD4-B7C0-3FD14D998B3A},273,-77.04340334882788,38.908909038310476
None,,1,2030,2016,ADA_APSPt_274,1471294899000,1719520978000,,{015878FE-383D-49F2-B0A8-9C273FBC344E},274,-76.99162202574155,38.88911169992983
None,,1,2030,2016,ADA_APSPt_275,1470682792000,1719520978000,,{708C58A8-AFD4-4EF1-8287-315A8CEAA386},275,-77.02308412416602,38.927297757823226
None,,1,2030,2016,ADA_APSPt_276,1470340100000,1719520978000,,{0589DBA2-3CD7-4DD3-9DE0-F75FBA7D3DA7},276,-77.00457058789156,38.96278175604931
None,,1,2030,2016,ADA_APSPt_277,1470261028000,1719520978000,,{594AF62E-7D48-4561-91D0-16D4CD00ACCF},277,-77.0705534335437,38.956058778045566
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_278,,1719520978000,,{5A2D1BCD-67D9-46C0-B6D2-71A6A4B8759B},278,-77.02764370458654,38.96383718301993
None,,1,2030,2016,ADA_APSPt_279,1471978286000,1719520978000,,{319A5673-2B4B-4862-A229-22C96CD943A9},279,-77.00196115642564,38.91418769828435
None,,1,2030,2016,ADA_APSPt_280,1471637663000,1719520978000,,{3809C88C-DE54-483B-9757-A38C1E58BE98},280,-76.97083043694737,38.8735834652783
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_281,1471996132000,1719520978000,,{EF95A92A-FA52-4E59-95DC-C38942653A13},281,-76.99487708645051,38.88262609107498
None,,1,2030,2016,ADA_APSPt_282,,1719520978000,,{3CE1A0FE-C9F0-4234-B28F-8693E5AB5B34},282,-77.0119213101934,38.87659994661133
None,,1,2030,2016,ADA_APSPt_283,,1719520978000,,{59B4E806-239C-4F6D-9177-A8320FEF9D86},283,-77.02953822685905,38.912705764570866
None,,1,2030,2016,ADA_APSPt_284,,1719520978000,,{AEC35B4C-8EA8-4071-9A27-E44DDF57C09A},284,-77.01376961146806,38.87665694840458
None,,1,2030,2016,ADA_APSPt_285,1471287929000,1719520978000,,{7A6A8B7A-1379-4062-9397-E90CAC526759},285,-77.06983577791065,38.954745016834536
None,,1,2030,2016,ADA_APSPt_286,1470693879000,1719520978000,,{20F69633-AB7B-462E-99E6-BD8EDD741F9B},286,-76.92182848237752,38.898490685723104
None,,1,2030,2016,ADA_APSPt_287,1471461441000,1719520978000,,{EAF78EA2-E3DF-4986-95F8-7E39F867F70D},287,-76.97891815540618,38.92003923863184
None,,1,2030,2016,ADA_APSPt_288,1470781639000,1719520978000,,{AEFDA9F0-3917-45A0-AD2F-7C55FB498704},288,-77.03221048627312,38.92273005526376
None,,1,2030,2016,ADA_APSPt_289,1471582456000,1719520978000,,{F889BBF8-9C45-468B-9793-077E3A2087DD},289,-77.00047117768314,38.90570333914989
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_290,1472107228000,1719520978000,,{31662F65-4242-4007-A8DD-3EF49FC59FEF},290,-77.05838737464117,38.93562372837348
None,,1,2030,2016,ADA_APSPt_291,,1719520978000,,{3E01606E-8AC9-42DD-80AC-A7330677B2DD},291,-77.0317759800707,38.91118768626587
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_292,1471885570000,1719520978000,,{3CF3FC8E-4F4B-4F22-B694-E0AEE0A38BF7},292,-77.0091782468155,38.91345961197311
None,,1,2030,2016,ADA_APSPt_293,1470695603000,1719520978000,,{1DE93514-11FA-4442-A8CF-AE0D41642FC6},293,-77.02979865294813,38.948354160545186
None,,1,2030,2016,ADA_APSPt_294,1473844277000,1719520978000,,{0EDE7A38-F41C-4B61-92C3-306B4E4F2D54},294,-77.02716663430888,38.90075844869668
None,,1,2030,2016,ADA_APSPt_295,1472109537000,1719520978000,,{05B6E2AB-DF53-43B8-9B27-3235E6872B04},295,-77.06191013292622,38.94106477265726
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_296,1471646181000,1719520978000,,{0DAF8A53-3133-4E22-AC96-33509153178B},296,-76.9835600816286,38.899927053809485
None,,1,2030,2016,ADA_APSPt_297,1471408042000,1719520978000,,{20B4E47B-8DA0-47EA-AC79-C87F0268453B},297,-77.00920656926549,38.9106943221169
None,,1,2030,2016,ADA_APSPt_298,1473102440000,1719520978000,,{621DBED3-6EE7-49F5-96A3-8EEFA7E32E15},298,-77.0601396643327,38.905131629078426
None,,1,2030,2016,ADA_APSPt_299,,1719520978000,,{CDE89D85-B313-4375-AA82-0079D9E6875E},299,-77.02592842131489,38.91268885788182
None,,1,2030,2016,ADA_APSPt_300,1470265226000,1719520978000,,{DCA64F27-D49F-452D-882B-916A6BDCCCB7},300,-77.02952744246345,38.96265733133325
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_301,,1719520978000,,{708CC49A-228B-4207-AABA-512AD3AB54B3},301,-77.02737348866926,38.967439194008016
None,,1,2030,2016,ADA_APSPt_302,1473820329000,1719520978000,,{51A77DAD-B3E4-459C-B9DD-9C2C90E40310},302,-77.03530583729454,38.90029336602988
None,,1,2030,2016,ADA_APSPt_303,1472192796000,1719520978000,,{55F1D7E6-51F9-41E7-B18C-2D307CEAEEFF},303,-77.0091942556589,38.88243947304607
None,,1,2030,2016,ADA_APSPt_304,1470332996000,1719520978000,,{6A31EC77-2511-4326-8036-08C8A73ADB1C},304,-77.03836707230265,38.91689710856027
None,,1,2030,2016,ADA_APSPt_305,1471033824000,1719520978000,,{B86ABF33-6293-4AAE-95DD-E80ED64FB859},305,-77.026970491896,38.90726578599204
None,,1,2030,2016,ADA_APSPt_306,1472238698000,1719520978000,,{C02A49BD-4F41-4AA9-B3A0-814C6424A2EB},306,-77.02770733262109,38.95638515076333
